Headline,Outlet,Is_Clickbait
Odešel padouch Santer z Vinnetoua: Zemřel herec Mario Adorf (†95),Blesk,1
"Emotivní loučení s Mínou (†23) na Náplavce: Víno, vodka a erupce bolesti",Blesk,1
"Zemřela nositelka Ceny Olgy Havlové Michaela Linková (†47): Těžko se hledají slova, vzkazují kolegové!",Blesk,1
Matěj (33) z Proměn ukázal půvabnou Nikolu: Dojemné vyznání! A slova o trápení v lásce,Blesk,1
Ornitologové našli ostatky na Liberecku: Patřily pohřešovanému tátovi Markovi,Blesk,1
Italský prezident poprvé v Česku: Mattarellu přivítá Petr Pavel s manželkou Evou,Blesk,1
Tori Spellingová z Beverly Hills 90210: Jezdí nabouraným autem!,Blesk,1
ONLINE: Trump se opět pustil do NATO kvůli konfliktu s Íránem. A zmínil i Grónsko,Blesk,1
Macinka šije do Pavla a chce mu zarazit další cesty. Politolog: Šéf Motoristů „plní bobříky“?,Blesk,1
Hvězdu Bachelora našli mrtvou v rokli: Prozradil ji zub!,Blesk,1
Elle Macphersonová alias The Body: V 62 letech stále předvádí prádlo!,Blesk,1
Šílené video ze slovenské benzínky: Autobusák zmlátil seniora!,Blesk,1
"Zubožení a vystrašení: 153 psů z otřesné množírny se zotavuje v útulcích, čeká je dlouhá cesta",Blesk,1
"Pozor, odborníci na telefonu Blesku jsou zpět: Volejte si ZDARMA o radu! Kdo a kdy vám pomůže?",Blesk,1
Lela po rozchodu s Karlosem: Po první veřejné akci přišlo totální vyčerpání! Velké bolesti břicha,Blesk,1
Světový unikát na Mladoboleslavsku: Zřícenina hradu Michalovice je šikmější než slavná věž v Pise!,Blesk,1
Jiří Pospíšil (TOP 09) o rodičovství i coming-outu:  Jeho Meda oslaví rok! Kdo mu s ní pomáhá?,Blesk,1
USA a Írán kývly na příměří: Pomůže přestávka v bojích Čechům s vysokými cenami?,Blesk,1
"Baroš znovu před soudem: Neplatí a uráží, tvrdí právnička exmanželky",Blesk,1
Autor hitu Zachraňte koně Roman Horký (62) ze skupiny Kamelot: Kolaps srdce a vážná operace!,Blesk,1
"Smartphone, který vydrží i náročný den. Novinka zaujme baterií i chytrým focením",Blesk,1
Miliony každý den: Allwyn rozdá 21 milionů za jediný týden,Blesk,1
Tajná třetí svatba Lucie Bílé: Podfoukla i módního návrháře!,Blesk,1
"Ostuda a hysterie: Vadim Petrov se obul do hvězdy Dobré ráno, Brno! v pořadu ČT. Odkopala se i Brožová",Super,1
"Po Putinovi Přemek Forejt a Eva Burešová: Český držitel Oscara se živí komercí, promluvil i o vztahu se ženou",Super,1
Fanoušci dali sbohem Míně: Náplavka se proměnila v místo plné vzpomínek. Posledního rozloučení se zúčastnila i maminka,Super,1
Roman Horký z Kamelotu skončil v nemocnici: Autor hitu Zachraňte koně prodělal infarkt,Super,1
Kojí tříletou dceru a čelí hejtům: Rumer Willis teď poslala kritikům jasný vzkaz. Pochopit by ho měl každý,Super,1
Eva Decroix se pochlubila dovolenou v Turecku: Vmetli jí Babiše na Maledivách a dvojí metr. S hejtry byla hned hotová,Super,1
Survivor 2026: Atmosféra na ostrově houstne. Aliance se otřásají v základech,Super,1
"Svědectví z posledních chvil života Míny (†23), ze slov mrazí: Operovali ji před mýma očima, mohla přežít, říká kamarád",Super,1
Arabela na ledě a v krimplenu: Janu Nagyovou na pražské premiéře filmu podpořil o 13 let mladší manžel a krásná dcera,Super,1
Skóre 1:0. Zendaya odhalila záda i sideboob a zastínila nejvíc sexy herečku Hollywoodu. Čistá elegance! chválí fanoušci,Super,1
Jakub z Výměny manželek zhubl díky Nele Slovákové 30 kilo: Podívejte se na jeho neskutečnou proměnu. A pokračuje dál!,Super,1
Vdovci doslova spadla brada: Známá seriálová herečka ztvárnila Evu Pilarovou. Podoba je neuvěřitelná,Super,1
"Tragický konec génia: Cestu k vlastním dětem si nenašel, jeho srdce skončilo v rukou špionky a mozek v krabici od cideru",Super,1
Soud poslal do vězení „ketaminovou královnu“ spojenou se smrtí Matthewa Perryho,CT24,0
S přípravou na krizové události záchranářům pomáhají předchozí zkušenosti i speciální technika,CT24,0
Babiš počká s reakcí na Pavlův záměr účastnit se summitu NATO na pondělí,CT24,0
"Tchajwanská opozice navštívila Čínu, k jednání ale podle vlády nemá mandát",CT24,0
"K cenám potravin podobným těm na SPD jarmarcích se Česko může dostat či přiblížit, říká Šebestyán",CT24,0
Na Semilsku shořel průmyslový areál. Předběžné škody činí tři sta milionů,CT24,0
"Izrael v Gaze zabil novináře al-Džazíry. Tvrdí, že byl člen Hamásu",CT24,0
"Máme podobné názory na mnoho záležitostí, řekl Pavel po jednání s italským prezidentem",CT24,0
V Mexiku se přou o díla Fridy Kahlo. Pocházejí ze sbírky české emigrantky,CT24,0
Komise chce vysvětlit hovory Szijjártóa s Lavrovem. Z Francie zní slova o zradě,CT24,0
Ruský nejvyšší soud zakázal Memorial jako extremistickou organizaci,CT24,0
Británie a Norsko odstrašovaly ruské ponorky v Atlantiku,CT24,0
"Země je křehká planeta, z těch pohledů běhal mráz po zádech, říkají astronauti",CT24,0
"Doprava v Hormuzském průlivu je stále omezená, za den proplulo šest lodí",CT24,0
Ministerstvo na pátek výrazně snížilo maximální ceny paliv,CT24,0
"Stávající bloky Dukovan mohou fungovat až do roku 2067, řekl Havlíček",CT24,0
Izrael vyzval k evakuaci jižního Bejrútu,CT24,0
"Zavírat zvířata pro zábavu je problematické. Záchrana druhů jde i bez zoologických zahrad, míní bioetička",iROZHLAS,0
Gavor: Z ropné krize těží Čína i USA. Je ale v Trumpově zájmu konflikt vyřešit do podzimních voleb,iROZHLAS,0
"Argentina rozvolňuje ochranu svých ledovců, ekologové se obávají o zásoby vody",iROZHLAS,0
Největší výkon ve střední Evropě a záběry z Artemis II. Planetárium v Plzni má novou projekční technologii,iROZHLAS,0
ONLINE: Ruská armáda by měla o víkendu zastavit bojové akce. Putin vyhlásil velikonoční příměří,iROZHLAS,0
"Bude to těžké, říká Bouzková před úvodním zápasem Poháru Billie Jean Kingové. Češky vyzvou Švýcarky",iROZHLAS,0
Rusko militarizuje děti už od školky. V září spustí ‚Laskavé hry‘ a výchovu k patriotismu,iROZHLAS,0
Historicky první referendum čeká obyvatele Prostějova. Rozhodovat budou o velikosti bazénu,iROZHLAS,0
Balla: Magyarovi voliči jsou motivovanější k volbám dorazit. Orbán musí své příznivce mobilizovat,iROZHLAS,0
"Prezidenti Česka a Itálie se shodli, že by EU mohla být iniciativnější. Chválili ekonomické vztahy obou zemí",iROZHLAS,0
"Parasportovcem roku se stal potřetí v řadě plavec Kratochvíl, druhá skončila běžkařka Bubeníčková",iROZHLAS,0
"Zkoušky na střední školy jsou nastaveny pro děti, které se narodily do dobré rodiny, vadí ekonomovi",iROZHLAS,0
"Někteří znovu, jiní odchází. Hradec Králové vyhlíží komunální volby, na kandidátkách budou změny",iROZHLAS,0
"Spojenci NATO dělají téměř vše, o co je USA žádají, říká Rutte. Odmítá Trumpovu kritiku Aliance",iROZHLAS,0
"Trump hledá cestu ven, pozice Američanů je horší než před válkou s Íránem, míní reportér",iROZHLAS,0
Pojízdná kavárna slouží pacientům v jihlavské nemocnici. Čerstvou kávu jim dovezou až k lůžku,iROZHLAS,0
Nové emisní povolenky v praxi: české domácnosti by si průměrně připlatily zhruba 450 korun měsíčně,iROZHLAS,0
Ceny vstupenek na fotbalový šampionát šplhají až k astronomickým hodnotám. Problémy jsou ale i jinde,iROZHLAS,0
Norsko a Británie odhalily ruské špionážní ponorky. Po společné operaci se plavidla stáhla,iROZHLAS,0
"Odbor krizové komunikace byl začátek cenzury, zní z ANO. ‚Reagoval na dezinformace,‘ hájí ho Rakušan",iROZHLAS,0
Ostrava chce postavit v Česku unikátní domov pro seniory,Novinky,0
Melania Trumpová popřela vazby na Epsteina,Novinky,0
"Trump zvažuje stažení vojáků z Evropy, je naštvaný na spojence v NATO",Novinky,0
Putin oznámil velikonoční příměří,Novinky,0
"Český polárník se ztratil na Špicberkách, záchranáři hledají už jen tělo",Novinky,0
"Němec se dočasně přestěhoval, aby mohl zaregistrovat nové auto. Ve svém bydlišti by čekal týdny",Novinky,0
"Zakroutil krkem rackovi, který chtěl sníst jeho dceři hranolky. Američan strávil ve vězení devět měsíců",Novinky,0
"Chat a chalup na prodej je hodně, kupci jsou vybíravější",Novinky,0
Na Semilsku hoří průmyslový areál,Novinky,0
"Chytré semafory ve Středočeském kraji mají pomoci hlavně sanitkám, efekt zatím není moc vidět",Novinky,0
"Astronauti mise Artemis II: Země je křehká planeta, z pohledů z vesmíru běhal mráz po zádech",Novinky,0
Bílý dům nazval herce Clooneyho válečným zločincem,Novinky,0
Příměří v Íránu odmítají zastánci tvrdé linie,Novinky,0
"Japonská firma spolupracuje s Ukrajinou na vývoji stíhacích dronů, testuje je přímo na frontě",Novinky,0
Německá armáda čelí obřímu skandálu. Nový komunikační systém je nepoužitelný,Novinky,0
Zeť Fialy radním Jihomoravského kraje nebude. ODS vsadila na zkušeného exsenátora Koštiala,Novinky,0
FBI obvinila americkou vojákyni z vynášení tajných informací do médií,Novinky,0
Nejsme jen kus ledu. Grónský premiér se ohradil proti dalšímu Trumpovu výpadu,Novinky,0
Pozdvižení v Novém Jičíně. Vandal poničil obří kraslici,Novinky,0
"U Aše zadrželi uprchlého německého neonacistu, který se prohlásil za ženu",Novinky,0
Trump žádá od spojenců v NATO konkrétní závazky pomoci ohledně Hormuzu. V řádu dní,Novinky,0
"V Číně pořádají soutěže ve spaní, vítězové berou finanční odměnu",Novinky,0
"Ruská GRU může zneužít vaše routery, varuje slovenský bezpečnostní úřad",Novinky,0
"RECENZE: Amadoka jako symbol bojující, kolaborující i veselé Ukrajiny",Novinky,0
Deficit veřejných financí letos vzroste,Novinky,0
Britská policie málem zastřelila muže v parku. Vypadal jako sebevražedný atentátník,Novinky,0
V případě těsného výsledku mohou být oficiální výsledky maďarských voleb zveřejněny až za týden,Novinky,0
"NATO zve na summit země, ne osoby. O složení české delegace rozhoduje vláda",Novinky,0
Ostrá rvačka na silnici u bratislavské zoo: policie zveřejnila video a hledá svědky,Novinky,0
V čase amerického průletu kolem Měsíce posouvá Rusko start tří lunárních misí na roky 2032 až 2036,Novinky,0
Proč rodiče nerozumí dětem,SeznamZpravy,0
Stydí se nebo o ní nevědí. O pomoc z chudoby si domácnosti často nezažádají,SeznamZpravy,0
Proč Maďarsko nabídlo pomoc Íránu? Pro Orbána je klíčovým slovem suverenita,SeznamZpravy,0
"Reuters: Trump zvažuje stažení části vojáků z Evropy, je naštvaný na spojence",SeznamZpravy,0
Putin vyhlásil na pravoslavné Velikonoce příměří na Ukrajině,SeznamZpravy,0
"Melania Trumpová uvedla, že se nikdy nepřátelila s Epsteinem",SeznamZpravy,0
EBRD podpoří pěti miliardami eur země postižené blízkovýchodním konfliktem,SeznamZpravy,0
"Na Špicberkách se ztratil Čech, dle úřadů je po smrti",SeznamZpravy,0
Plánovaný start německé rakety se ruší. Projekt trápí technické problémy,SeznamZpravy,0
Írán se posune do další fáze spravování Hormuzského průlivu,SeznamZpravy,0
"Izrael chce zahájit přímá jednání s Libanonem, tvrdí Netanjahu",SeznamZpravy,0
Vstupenky na fotbalové MS pro české fanoušky: od 1200 do 14 600 korun,SeznamZpravy,0
Soud povolil odsouzenému exřediteli Homolky oddlužení,SeznamZpravy,0
Počet obětí středečních izraelských útoků na Libanon přesáhl 300,SeznamZpravy,0
Volkswagen přestane v USA vyrábět svůj nejvýznamnější elektromobil,SeznamZpravy,0
Komentář: Nafta už zlevňuje. Fosilní chaos má ale výhledově jiné řešení,SeznamZpravy,0
"Zemřela zpěvačka Steinhauserová z dua Sestry Steinovy, bylo jí 48 let",SeznamZpravy,0
Křetínský ovládl francouzského dodavatele zelené energie Ilek,SeznamZpravy,0
Hormuz není Černé moře. Zopakovat ukrajinský boj proti blokádě by bylo složité,SeznamZpravy,0
Video: Mexičtí záchranáři po dvou týdnech vysvobodili horníka uvázlého v dolu,SeznamZpravy,0
Macinkovu vendetu proti prezidentovi odskáče ten vzadu,SeznamZpravy,0
Ukrajina pro možnost dvojího občanství vybrala pět zemí včetně Česka,SeznamZpravy,0
"Kytky od Pepy přišly o Pepu, odchází do nového",SeznamZpravy,0
"Izrael potvrdil, že v Gaze zabil novináře televize Al-Džazíra",SeznamZpravy,0
"Studenty štve konec zlevněných obědů. „I v Tescu máme slevy,“ stěžují si",SeznamZpravy,0
Co řekl Pavel o Trumpovi a jak si Putin dokáže udržet moc,SeznamZpravy,0
"Za Írán bude s Američany jednat i muž, který dohnal soupeře k slzám",SeznamZpravy,0
"Šéfka německého parlamentu ujistila Litvu, že Berlín je připraven ji bránit",SeznamZpravy,0
Boyband nové generace tvoří normální kluci. Gufrau a Victor Kal nadchli Roxy,SeznamZpravy,0
Nafta v pátek zlevní o víc než čtyři koruny. A čerpadláři začali počítat ztráty,SeznamZpravy,0
Melania Trumpová v kauze Epstein: Jsem obětí. Obětí pomluv,Blesk,1
ONLINE: Pauza v bojích na Ukrajině: Putin vyhlásil velikonoční příměří,Blesk,1
Smrt na Špicberkách: Zahynul známý český polárník?,Blesk,1
"Obří požár na Semilsku: Hala se zřítila, škody jdou do stovek milionů!",Blesk,1
Lovci lebek mají z Aše zvláštní úlovek: Nácek z Německa zkusil fígl se změnou pohlaví,Blesk,1
Kateřina Neumannová o »zeti« Jiřím Lehečkovi: Jedna výtka padla!,Blesk,1
Zázrak po 14 dnech pod zemí: Horníka vytáhli ze zatopeného dolu,Blesk,1
"Výzkum: Tři čtvrtiny studentů používají AI denně, pomáhá s učením i podváděním",Blesk,1
"Zneužitý Martin Zounar zuří: Nehorázný podvod a prasárna, vzkazuje podvodníkům",Blesk,1
Čtyři měsíce od smrti Hezuckého (†55): Černé myšlenky zlomené vdovy!,Blesk,1
"Nezvěstný od neděle: Ukrajinec (44) se neozývá, může být v ohrožení života",Blesk,1
21 let od svatby Karla III. a Camilly: Sex po telefonu! A pak obřad...,Blesk,1
"Maďaři k urnám: Orbánovi nahrává volební systém, je populárnější na venkově",Blesk,1
"Už za pár dní otevření: Dvorecký most za 2 miliardy spojí MHD, cyklisty i pěší",Blesk,1
"Záhada na Bahamách: Žena zmizela z loďky, manžela zatkli",Blesk,1
Sváteční oběd skončil tragédií: Rodinu zabil jed,Blesk,1
Italský prezident Mattarella s dcerou poprvé v Česku. Eva Pavlová je vítala v bílém kompletu,Blesk,1
Slováci žalují kapelu Johnnyho Deppa: Za »odpískaný« koncert dluží miliony?!,Blesk,1
Nový ohrožený druh: Tučňák císařský. Trpí ubýváním ledovců,Blesk,1
Michaela Kuklová slaví 58: Vzácný dárek od Ivany Gottové!,Blesk,1
Ornella Koktová tajila novinku: Nový přírůstek do rodiny!,Blesk,1
Selátko nebo dalmatin? Brněnská obora se plní malými divočáky,Blesk,1
"Požár radnice v Horních Měcholupech: Škoda desítky milionů, úřad se otevře nejspíš ve středu",Blesk,1
Bizarní soud s kamarádkou Lea Beránka Karolínou: 4 měsíce natvrdo! Kvůli skoku na policejní auto,Blesk,1
V hořícím autě zemřeli Tamara (†16) a Alex (†22): Řídil nevlastní bratr jedné z obětí,Blesk,1
"Expert o válce USA s Íránem: Trump je pod tlakem, mír potřebuje",Blesk,1
Polák před StarDance řeší zdravotní komplikace: Skolila ho silná alergie,Blesk,1
Vzpomínkový koncert pro Ivetu Bartošovou (†48): Syn Artur nedorazil…,Blesk,1
"Bez přestupu do Kodaně? Nový vlak z Prahy nabral zpoždění, staronové spojení přibude až v červnu",Blesk,1
Mladík se na Trutnovsku zřítil z přehrady: Těžká zranění a zásah vrtulníku,Blesk,1
Barošova ex Tereza po vyhroceném soudu: Prolomila mlčení!,Blesk,1
Obrovská krize v Chorvatsku: Desítky zrušených letů!,Blesk,1
"To je už schválnost! Řidiče třikrát zastavili, pokaždé byl opilý",Blesk,1
Škatulata v porotě StarDance: Nová tvář i velký návrat!,Blesk,1
Ohromující zjištění o stavu Země! Astronauti z mise Artemis míří domů,Blesk,1
"Podpálil dům, zastřelil synovce: Veřejná poprava! 17 let basy",Blesk,1
Hvězda Melrose Place se toho nebojí: Šaty z pěti kilogramů lidských vlasů!,Blesk,1
Benda: Chaos ve všech sférách! Opozice chce svolat mimořádnou schůzi Sněmovny,Blesk,1
Nepříjemné potíže Jitky Zelenkové (75): Operace oka!,Blesk,1
Záhadné zmizení trojnásobného vraha: U tety ho prozradil pes Bobek?,Blesk,1
Matka Bruce Willise je neskutečně čilá: Ve svých 90  pracuje u policie!,Blesk,1
Bývalá ministryně spravedlnosti se svlékla do plavek! Eva Decroix překvapila na veřejném koupališti v Praze,Super,1
"Zběsilý útěk: Rychlý a smolařský Paul Walker, vedle něhož se neztratil Karel Roden coby respektovaný ruský mafián",Super,1
"Strie i špíčky tam, kde nebyly. Vítězka Love Islandu šla s kůží na trh. Bez příkras a v plavkách ukázala tělo po porodu",Super,1
"Máma fotbalové hvězdy Patrika Schicka měla nabourat čtyři auta, z toho tři policejní! Škoda je několik set tisíc",Super,1
Nenávist a ostré reakce! Diváci cupují tvrdou hru Johanky ze Survivoru. Krásná tanečnice si to nenechala líbit,Super,1
"Matka krmí své děti každý den slaninou a burgery: Jezte tak všichni, je to příprava na 3. světovou válku, děsí",Super,1
Už 32 let jsou svoji: Patrik Berger se pochlubil krásnou manželkou. Foto momentky i vyznání lásky. Dojala se i Barošová,Super,1
"Langmajer, Nováková, Issová a Solaříková zveřejnili nejhorší hejty: Jejich autory pozvali na drink a nestačili se divit",Super,1
Ukrajinská konzulka nahoře bez měla rychlý konec: Po 14 dnech odvolal modelku z funkce ruský čepec,Super,1
"Senátorka Němcová shrnula dění v politice: Zjevně se inspirovala u expremiéra Fialy, takhle vtipná nebývala",Super,1
"Imrich Bugár nebyl jen legendární ""Diskobolos"": Takhle urostlý atlet řádil ve StarDance. Smutní i jeho půvabná tanečnice",Super,1
"Stojí jako sloup, ale stejně je top! Bianca Censori nabudila fanoušky v bikinkách, kde se hodně šetřilo materiálem",Super,1
"Ketaminová královna, která prodala smrtící dávku drog Matthewovi Perrymu, zná rozsudek. V chládku si pobyde velmi dlouho",Super,1
Super kachna: To snad ne! Na Česko se valí pohroma v podobě Trumpova hněvu,Super,1
"Fashion Boss Filip Vaněk se navezl do Simony Babčákové! Drsná slova o tom, jak si zničila postavu",Super,1
"Glosa: Orbán jednou za 500 let. Jak často se rodí někdo, jako je Macinka?",Super,1
Arabela na ledě a v krimplenu: Janu Nagyovou na pražské premiéře filmu podpořil manžel a krásná dcera,Super,1
Tučňák císařský se stal ohroženým druhem,CT24,0
Přemnožení komárů monitorují vědci na jihu Moravy,CT24,0
Počet pacientů s diagnózou Alzheimerovy choroby se v Česku za 11 let zdvojnásobil. Center péče přibývá,iROZHLAS,0
"Zapadne do pražské mozaiky mostů. Otevře Dvorecký most, spojí Podolí a Zlíchov. Zdobí ho Kintera",iROZHLAS,0
"‚Přeju ti zhoubnější rakovinu, než měla tvoje máma.‘ Osobnosti přečetly nahlas nenávistné komentáře",iROZHLAS,0
"Ruští hackeři vybudovali celosvětovou infrastrukturu. Cílem je kyberšpionáž, popisuje šéf kyberúřadu Kintr",iROZHLAS,0
Úklid ostrova a pak guláš. V Litoměřicích představí zaměstnanci věznice studentům svou práci,iROZHLAS,0
"Začínají přijímačky na střední školy. ‚Zda mohou žáci na toaletu, je teď žhavé téma,‘ říká šéfka CERMAT",iROZHLAS,0
Třikrát větší než běžná sanitka. Liberecká záchranka pořídila speciální vůz až pro 15 lidí,iROZHLAS,0
Na rovných pět procent klesla v březnu v Česku nezaměstnanost. Úřady práce nabízely 91 500 pozic,iROZHLAS,0
"‚10 minut může, nejen Elče, zachránit život.‘ V Jihlavě registraci dárců kostní dřeně pořádají kamarádi",iROZHLAS,0
"Je nádherné, když mě někdo potká na ulici a řekne, že mě zná, říká Kratochvíl. Uplynulý rok si chválí",iROZHLAS,0
Sněžení komplikuje dopravu v Plzeňském a Karlovarském kraji. Policisté řešili několik nehod,iROZHLAS,0
"Šampión na ledě, jehož pravé já nikdo nevidí? Filmy o krasobruslaři Nepelovi zůstaly na půli cesty",iROZHLAS,0
"Basketbalisté New Yorku uspěli v NBA proti Bostonu, Lakers porazili i díky souhře Jamesů Golden State",iROZHLAS,0
Úřad guvernéra potvrdil úmrtí českého polárníka Jakeše. Zemřel na Špicberkách,iROZHLAS,0
"Odstranit lišejníky, ale barvu zachovat. V Kuksu začalo restaurování velké Braunovy sochy bojovníka",iROZHLAS,0
Výsledek maďarských voleb neurčí jen počet hlasů. Složení parlamentu může ovlivnit i volební systém,iROZHLAS,0
"‚Otužilci sem chodí i celou zimu.‘ Sedlčany koupily zatopený lom v Solopyskách, zůstane tak otevřený",iROZHLAS,0
"Někteří prodejci paliv nesouhlasí s cenovým stropem. Nestihli přecenit, teď zavírají nebo nařízení ignorují",iROZHLAS,0
Rally Morava zkomplikuje dopravu na Olomoucku. Řidiči by měli s uzavírkou počítat v pátek a o víkendu,iROZHLAS,0
Žalobce usiluje o vazbu pro tři obviněné v dotační kauze na inovační centrum. Policie obvinila sedm lidí,iROZHLAS,0
Vysoký úředník ministerstva dopravy je podezřelý ze střetu zájmů,Novinky,0
Tuleni na surfařském prkně okouzlili irské městečko. Hovoří se i o soše,Novinky,0
Největší módní výstava šatů královny Alžběty II. Buckinghamský palác ji otevřel k 100. výročí jejího narození,Novinky,0
Ralsko jako oběť fotovoltaiky. Hejtmanství plánuje další obří solární projekt,Novinky,0
Neustále sprostě nadával. Politico popsalo bouřlivé jednání Trumpa s Ruttem,Novinky,0
Chtěl jít do vězení. Muž v Litovli vyrazil s pistolí na benzinku a odnesl si láhev rumu,Novinky,0
"Budíte se v noci a nemůžete zabrat? Vstaňte z postele, radí lékař. Jinak už se nevyspíte",Novinky,0
Psychicky kolabují. Námořníci uvázlí na ropných tankerech se bojí vplout do Hormuzského průlivu,Novinky,0
Zemřel průkopník hip-hopu Afrika Bambaataa,Novinky,0
Nový detektivní seriál bude o dětech. Točí ho režisér Metody Markovič,Novinky,0
Tomáš Pitr se vidí jednou nohou v důchodu. Byznysové aktivity ukazují opak,Novinky,0
Frekventované úseky dálnic D8 a D10 se rozšíří na šest pruhů,Novinky,0
"Napoleonské války, jak je neznáte: Valor Mortis nabízí šílenství, monstra a znetvořené vojáky",Novinky,0
V krůtím mase z Penny Marketu byla salmonela,Novinky,0
Recept na tradiční portugalskou kapustovou polévku caldo verde,Novinky,0
"Spor o záchodky. Žáci se zdravotním omezením mají mít možnost si odskočit i při přijímačkách, uvedl dětský ombudsman",Novinky,0
"Praha chce získat Národní dům na Vinohradech, hodlá dorovnat nabídku z aukce",Novinky,0
"Odpad, nebo poklad? Soutěž pro žáky se snaží udržovat věci v oběhu",Novinky,0
Simulovala úzkost a roky pobírala dávky. Pak je Britka utrácela za adrenalin v Mexiku,Novinky,0
Ukrajina dostala novou várku raket do patriotů,Novinky,0
Hyundai ukazuje zcela novou tvář modelů Ioniq,Novinky,0
Lupička přepadla v Plzni benzínku a pak na sebe nechala zavolat policii. Soud ji na 3 roky poslal do vězení,Novinky,0
Trefa Roberta A. Le Veneur: Proč Škoda Auto odchází z Číny?,Novinky,0
"Nezaměstnanost klesla, bez práce je i tak 372 tisíc lidí",Novinky,0
"Je zajímavé, že Babiš Orbána nepodpořil před volbami, míní Telička",Novinky,0
Učí bezdomovce první pomoc. Unikátní plzeňský projekt teď boduje i v Evropě,Novinky,0
Paul Simon při koncertu v Praze vrátil písničkářce Voňkové po 36 letech zapůjčený kapodastr,Novinky,0
"Noví lidé ve vedení Íránu jsou extrémnější než ti, co byli zabiti, varují v Izraeli",Novinky,0
"Její pastorkyňa. Drama, které patří do učebnic a pořád má své místo v divadle",Novinky,0
"Narůstá počet chatbotů, kteří ignorují lidské pokyny",Novinky,0
"Krkonoše našly přemožitele. Data ukazují, kam Češi jezdili lyžovat",SeznamZpravy,0
Tanečnice s těžkou anorexií i robot-společník. Nejlepší evropské fotky roku,SeznamZpravy,0
Jet Investment koupil podíly ve výrobci ložisek a síti indoor parků,SeznamZpravy,0
"Slovenské ceny dostal film Nvotové. Čeká nás boj s vládci, kteří kradou, řekla",SeznamZpravy,0
Zprávy z bojiště: Ve válce dronů má prvně převahu Ukrajina,SeznamZpravy,0
"Posádka Artemis II se blíží k Zemi, průlet atmosférou bude kritický",SeznamZpravy,0
"Provoz Lufthansy ochromila stávka palubního personálu, dotkla se i spojů s ČR",SeznamZpravy,0
"Devatenáctkrát na severním pólu. Kdo byl Miroslav Jakeš, který zahynul v Norsku",SeznamZpravy,0
"Nezaměstnanost v Česku v březnu klesla na 5 procent, přibylo volných míst",SeznamZpravy,0
Řešení pro úzké hrdlo umělé inteligence. Anthropic si chce sám vyvíjet čipy,SeznamZpravy,0
"Velryba uvázlá na severu Německa přežila další noc, podle úřadů ale umírá",SeznamZpravy,0
Muskova SpaceX loni vykázala ztrátu pět miliard dolarů,SeznamZpravy,0
"Ukrajina dokončí Družbu během jara, tvrdí Zelenskyj",SeznamZpravy,0
Zájem o nealko víno roste. Stále populárnější jsou proxy wines,SeznamZpravy,0
Řidiče v Karlovarském a Plzeňském kraji překvapilo ranní sněžení,SeznamZpravy,0
"Skupina RSJ se mění. Winkler popisuje investice, spory i útoky na síti X",SeznamZpravy,0
Téměř každá druhá akcie Grouponu je sázkou na její pokles,SeznamZpravy,0
"Na Špicberkách zemřel polárník Miroslav Jakeš, jeho tělo našli v ledovcové trhlině",SeznamZpravy,0
"Piráti testují, jak jim to jde s lidmi. Chtějí se zbavit pražské nálepky",SeznamZpravy,0
Washington si předvolal iráckého velvyslance po útocích proíránských milicí,SeznamZpravy,0
"Jsou drsné, staré a šíleně bolí. Proč cyklistika miluje kostky?",SeznamZpravy,0
Žalobce chce podat návrh vzetí do vazby  v kauze podvodů s evropskými dotacemi,SeznamZpravy,0
Březen 2026 byl čtvrtým nejteplejším v historii měření,SeznamZpravy,0
"Írán by neměl účtovat poplatky za proplutí Hormuzským průlivem, uvedl Trump",SeznamZpravy,0
Školství se nám zaseklo. Proč přijímačky brzdí proměnu výuky?,SeznamZpravy,0
"Izraelem v noci zněly sirény, z Libanonu jsou zprávy o zraněných",SeznamZpravy,0
"Putin vyhlásil velikonoční příměří, Zelenskyj jej navrhoval už v březnu",SeznamZpravy,0
Boj o poplatky donutil penzijní firmy k akci. Ukázaly vlastní „reformu“,SeznamZpravy,0
"Kdo chce řídit Krkonoše? Vzpurný boudař, ochranáři i expert na těžbu dřeva",SeznamZpravy,0
Taje ruských diplomatů. Analytici ukázali zásadní chyby Západu při jednáních,SeznamZpravy,0
Leichtová práskla kamarádku: Stropnická čeká dítě!,Blesk,1
Státní úřad pro kontrolu léčiv varuje: Pozor na padělky oblíbeného léku na hubnutí!,Blesk,1
Dívku (†7) unesl a zabil kurýr: Z poslední fotografie mrazí,Blesk,1
Rusové utahují šrouby: Zablokovali oblíbenou aplikaci,Blesk,1
Ředitelé ČT a Rozhlasu u Klempíře: Chtějí zabránit rušení poplatků. Chudárek odjel beze slova,Blesk,1
Bitka řidičů přímo na silnici: Létaly pěsti i berle!,Blesk,1
Orbán dva dny před volbami vybuchl: Oponenty obvinil bez důkazů ze spiknutí a chaosu,Blesk,1
StarDance pokračuje v odhalování: Dvořákova Nora je zpátky!,Blesk,1
Zemřela Helena Vovsová (†100): Za války pomáhala Židům Heydrichovi pod nosem,Blesk,1
"Návrat z flámu? Tuleň usnul uprostřed silnice, zastavil dopravu",Blesk,1
"Kalamita na Karlovarsku: Silnice zasypal sníh, auta bourala i na Plzeňsku! Sledujte radar Blesku",Blesk,1
Spor Pavel-Macinka očima právníků: Kdo tahá za kratší konec provazu? A Babiš mezi mlýnskými kameny,Blesk,1
